start livelink
[0.177, -0.006, 0.016]
[0.182, -0.004, 0.017]
[0.187, -0.002, 0.018]
[0.192, -0.001, 0.02]
[0.196, 0.001, 0.021]
[0.2, 0.003, 0.021]
[0.202, 0.005, 0.022]
[0.205, 0.006, 0.022]
[0.207, 0.007, 0.023]
[0.21, 0.008, 0.024]
[0.214, 0.009, 0.024]
[0.219, 0.01, 0.025]
[0.224, 0.01, 0.026]
[0.232, 0.011, 0.027]
[0.24, 0.011, 0.027]
[0.247, 0.01, 0.027]
[0.254, 0.01, 0.027]
[0.26, 0.01, 0.027]
[0.267, 0.01, 0.028]
[0.272, 0.01, 0.027]
[0.278, 0.01, 0.026]
[0.285, 0.01, 0.024]
[0.291, 0.01, 0.021]
[0.297, 0.01, 0.019]
[0.303, 0.009, 0.018]
[0.309, 0.008, 0.016]
[0.313, 0.008, 0.014]
[0.318, 0.007, 0.012]
[0.322, 0.006, 0.011]
[0.327, 0.005, 0.01]
[0.331, 0.005, 0.01]
[0.335, 0.004, 0.009]
[0.337, 0.004, 0.009]
[0.339, 0.004, 0.009]
[0.339, 0.004, 0.009]
[0.338, 0.003, 0.009]
[0.337, 0.003, 0.01]
[0.335, 0.002, 0.01]
[0.333, 0.001, 0.009]
[0.33, -0.0, 0.009]
[0.327, -0.001, 0.009]
[0.324, -0.002, 0.009]
[0.321, -0.002, 0.009]
[0.319, -0.003, 0.009]
[0.315, -0.004, 0.009]
[0.311, -0.004, 0.01]
[0.306, -0.004, 0.009]
[0.301, -0.005, 0.009]
[0.294, -0.005, 0.009]
[0.287, -0.003, 0.01]
[0.282, -0.002, 0.011]
[0.279, -0.001, 0.012]
[0.276, -0.0, 0.013]
[0.272, -0.001, 0.014]
[0.267, -0.001, 0.014]
[0.259, -0.002, 0.015]
[0.251, -0.002, 0.015]
[0.244, -0.003, 0.016]
[0.238, -0.005, 0.017]
[0.233, -0.006, 0.017]
[0.228, -0.007, 0.018]
[0.225, -0.008, 0.018]
[0.221, -0.008, 0.018]
[0.217, -0.008, 0.017]
[0.214, -0.008, 0.017]
[0.211, -0.008, 0.017]
[0.208, -0.007, 0.016]
[0.206, -0.007, 0.017]
[0.203, -0.006, 0.018]
[0.201, -0.005, 0.02]
[0.202, -0.004, 0.021]
[0.204, -0.003, 0.021]
[0.206, -0.002, 0.022]
[0.205, -0.001, 0.023]
[0.201, -0.001, 0.025]
[0.195, -0.0, 0.027]
[0.19, 0.001, 0.028]
[0.188, 0.002, 0.029]
[0.187, 0.003, 0.029]
[0.188, 0.004, 0.029]
[0.19, 0.005, 0.031]
[0.191, 0.006, 0.032]
[0.192, 0.007, 0.033]
[0.193, 0.007, 0.034]
[0.195, 0.008, 0.034]
[0.197, 0.008, 0.034]
[0.2, 0.009, 0.034]
[0.203, 0.01, 0.035]
[0.207, 0.01, 0.036]
[0.212, 0.01, 0.037]
[0.217, 0.01, 0.038]
[0.221, 0.011, 0.04]
[0.225, 0.011, 0.04]
[0.229, 0.012, 0.04]
[0.231, 0.012, 0.04]
[0.234, 0.013, 0.04]
[0.236, 0.013, 0.04]
[0.238, 0.014, 0.04]
[0.241, 0.014, 0.04]
[0.243, 0.014, 0.041]
[0.246, 0.014, 0.041]
[0.249, 0.014, 0.042]
[0.253, 0.014, 0.042]
[0.257, 0.015, 0.042]
[0.259, 0.015, 0.042]
[0.262, 0.015, 0.042]
[0.268, 0.016, 0.042]
[0.268, 0.016, 0.042]
[0.271, 0.016, 0.042]
[0.273, 0.016, 0.043]
[0.275, 0.016, 0.043]
[0.276, 0.016, 0.044]
[0.278, 0.016, 0.045]
[0.279, 0.015, 0.046]
[0.281, 0.015, 0.047]
[0.283, 0.015, 0.048]
[0.284, 0.015, 0.05]
[0.287, 0.015, 0.051]
[0.289, 0.014, 0.052]
[0.293, 0.014, 0.053]
[0.296, 0.014, 0.053]
[0.3, 0.014, 0.054]
[0.303, 0.014, 0.054]
[0.306, 0.014, 0.054]
[0.309, 0.014, 0.055]
[0.312, 0.014, 0.056]
[0.315, 0.014, 0.058]
[0.319, 0.014, 0.059]
[0.323, 0.013, 0.061]
[0.328, 0.012, 0.062]
[0.331, 0.011, 0.063]
[0.334, 0.012, 0.064]
[0.336, 0.012, 0.065]
[0.337, 0.012, 0.066]
[0.339, 0.013, 0.068]
[0.341, 0.013, 0.069]
[0.343, 0.013, 0.071]
[0.345, 0.014, 0.073]
[0.348, 0.014, 0.074]
[0.35, 0.015, 0.075]
[0.352, 0.015, 0.076]
[0.353, 0.016, 0.076]
[0.358, 0.017, 0.077]
[0.358, 0.017, 0.077]
[0.361, 0.016, 0.078]
[0.364, 0.016, 0.077]
[0.366, 0.016, 0.077]
[0.368, 0.016, 0.076]
[0.37, 0.016, 0.076]
[0.371, 0.016, 0.076]
[0.373, 0.016, 0.076]
[0.374, 0.016, 0.076]
[0.378, 0.015, 0.078]
[0.378, 0.015, 0.078]
[0.38, 0.015, 0.078]
[0.381, 0.014, 0.079]
[0.382, 0.014, 0.079]
[0.382, 0.014, 0.078]
[0.382, 0.013, 0.078]
[0.382, 0.013, 0.078]
[0.383, 0.012, 0.077]
[0.383, 0.012, 0.077]
[0.384, 0.012, 0.077]
[0.385, 0.012, 0.077]
[0.386, 0.012, 0.077]
[0.386, 0.012, 0.077]
[0.387, 0.012, 0.077]
[0.388, 0.012, 0.078]
[0.389, 0.011, 0.078]
[0.39, 0.01, 0.079]
[0.39, 0.01, 0.08]
[0.389, 0.009, 0.081]
[0.389, 0.008, 0.082]
[0.388, 0.008, 0.083]
[0.388, 0.008, 0.083]
[0.387, 0.008, 0.084]
[0.386, 0.008, 0.085]
[0.386, 0.008, 0.086]
[0.385, 0.008, 0.087]
[0.384, 0.008, 0.088]
[0.383, 0.007, 0.089]
[0.382, 0.007, 0.09]
[0.381, 0.007, 0.093]
[0.381, 0.007, 0.093]
[0.38, 0.007, 0.096]
[0.379, 0.007, 0.1]
[0.379, 0.007, 0.106]
[0.378, 0.007, 0.113]
[0.377, 0.007, 0.121]
[0.375, 0.007, 0.128]
[0.371, 0.007, 0.135]
[0.368, 0.008, 0.142]
[0.365, 0.009, 0.149]
[0.359, 0.012, 0.162]
[0.359, 0.012, 0.162]
[0.356, 0.013, 0.169]
[0.353, 0.014, 0.176]
[0.35, 0.015, 0.181]
[0.348, 0.015, 0.184]
[0.347, 0.015, 0.185]
[0.346, 0.015, 0.184]
[0.346, 0.015, 0.182]
[0.348, 0.014, 0.18]
[0.349, 0.013, 0.176]
[0.35, 0.012, 0.172]
[0.351, 0.012, 0.167]
[0.351, 0.011, 0.162]
[0.35, 0.01, 0.157]
[0.348, 0.009, 0.15]
[0.345, 0.008, 0.142]
[0.342, 0.007, 0.131]
[0.34, 0.006, 0.12]
[0.337, 0.005, 0.105]
[0.334, 0.004, 0.089]
[0.33, 0.002, 0.073]
[0.326, 0.0, 0.059]
[0.322, -0.001, 0.046]
[0.317, -0.002, 0.032]
[0.312, -0.003, 0.021]
[0.308, -0.004, 0.01]
[0.305, -0.004, 0.001]
[0.304, -0.006, -0.008]
[0.302, -0.007, -0.016]
[0.302, -0.009, -0.023]
[0.302, -0.01, -0.029]
[0.301, -0.012, -0.035]
[0.298, -0.013, -0.04]
[0.295, -0.015, -0.045]
[0.292, -0.016, -0.049]
[0.288, -0.019, -0.056]
[0.288, -0.019, -0.056]
[0.289, -0.02, -0.059]
[0.289, -0.022, -0.063]
[0.29, -0.024, -0.067]
[0.29, -0.026, -0.07]
[0.288, -0.027, -0.073]
[0.285, -0.029, -0.074]
[0.283, -0.031, -0.076]
[0.28, -0.033, -0.077]
[0.279, -0.035, -0.079]
[0.279, -0.036, -0.08]
[0.28, -0.038, -0.081]
[0.281, -0.039, -0.081]
[0.281, -0.041, -0.082]
[0.281, -0.042, -0.083]
[0.28, -0.044, -0.082]
[0.279, -0.045, -0.082]
[0.276, -0.047, -0.08]
[0.272, -0.048, -0.078]
[0.269, -0.049, -0.076]
[0.266, -0.051, -0.073]
[0.265, -0.053, -0.069]
[0.266, -0.055, -0.064]
[0.267, -0.056, -0.059]
[0.269, -0.058, -0.053]
[0.268, -0.059, -0.04]
[0.268, -0.059, -0.04]
[0.266, -0.06, -0.033]
[0.266, -0.061, -0.027]
[0.267, -0.061, -0.02]
[0.268, -0.06, -0.014]
[0.271, -0.059, -0.008]
[0.273, -0.058, -0.003]
[0.274, -0.056, 0.001]
[0.275, -0.054, 0.006]
[0.274, -0.051, 0.01]
[0.274, -0.049, 0.015]
[0.277, -0.044, 0.022]
[0.277, -0.044, 0.022]
[0.279, -0.042, 0.026]
[0.279, -0.039, 0.029]
[0.279, -0.037, 0.033]
[0.28, -0.036, 0.037]
[0.283, -0.033, 0.047]
[0.283, -0.033, 0.047]
[0.284, -0.031, 0.053]
[0.286, -0.029, 0.058]
[0.289, -0.025, 0.068]
[0.289, -0.025, 0.068]
[0.292, -0.023, 0.073]
[0.294, -0.021, 0.076]
[0.295, -0.018, 0.079]
[0.296, -0.016, 0.08]
[0.296, -0.012, 0.082]
[0.297, -0.008, 0.085]
[0.297, -0.004, 0.088]
[0.296, -0.002, 0.091]
[0.294, 0.0, 0.093]
[0.294, 0.002, 0.095]
[0.292, 0.003, 0.096]
[0.291, 0.005, 0.097]
[0.29, 0.007, 0.099]
[0.289, 0.009, 0.101]
[0.289, 0.011, 0.105]
[0.289, 0.013, 0.108]
[0.288, 0.016, 0.112]
[0.288, 0.016, 0.112]
[0.288, 0.017, 0.113]
[0.287, 0.018, 0.113]
[0.287, 0.02, 0.115]
[0.287, 0.02, 0.115]
[0.287, 0.021, 0.115]
[0.286, 0.022, 0.115]
[0.286, 0.023, 0.115]
[0.286, 0.023, 0.114]
[0.285, 0.024, 0.113]
[0.284, 0.024, 0.113]
[0.283, 0.024, 0.112]
[0.283, 0.024, 0.111]
[0.282, 0.024, 0.11]
[0.282, 0.024, 0.109]
[0.281, 0.025, 0.108]
[0.281, 0.025, 0.106]
[0.28, 0.025, 0.105]
[0.28, 0.025, 0.103]
[0.28, 0.024, 0.101]
[0.28, 0.024, 0.1]
[0.284, 0.023, 0.094]
[0.284, 0.023, 0.094]
[0.285, 0.023, 0.093]
[0.286, 0.024, 0.092]
[0.286, 0.024, 0.091]
[0.285, 0.023, 0.091]
[0.287, 0.022, 0.088]
[0.29, 0.021, 0.085]
[0.292, 0.019, 0.081]
[0.292, 0.017, 0.078]
[0.289, 0.014, 0.076]
[0.286, 0.012, 0.075]
[0.283, 0.01, 0.073]
[0.281, 0.009, 0.072]
[0.278, 0.008, 0.071]
[0.276, 0.006, 0.07]
[0.273, 0.005, 0.068]
[0.269, 0.004, 0.065]
[0.265, 0.003, 0.062]
[0.263, 0.002, 0.059]
[0.261, 0.001, 0.056]
[0.258, 0.0, 0.054]
[0.255, -0.0, 0.051]
[0.25, -0.001, 0.049]
[0.246, -0.001, 0.047]
[0.239, 0.001, 0.044]
[0.239, 0.001, 0.044]
[0.236, 0.002, 0.043]
[0.234, 0.003, 0.042]
[0.233, 0.003, 0.041]
[0.233, 0.004, 0.04]
[0.233, 0.004, 0.038]
[0.234, 0.004, 0.037]
[0.235, 0.003, 0.036]
[0.235, 0.003, 0.035]
[0.236, 0.002, 0.034]
[0.236, 0.001, 0.033]
[0.237, -0.0, 0.031]
[0.238, -0.001, 0.029]
[0.238, -0.002, 0.027]
[0.238, -0.003, 0.025]
[0.238, -0.004, 0.023]
[0.24, -0.005, 0.021]
[0.242, -0.006, 0.019]
[0.244, -0.008, 0.018]
[0.246, -0.01, 0.017]
[0.249, -0.011, 0.017]
[0.252, -0.013, 0.017]
[0.255, -0.016, 0.017]
[0.257, -0.017, 0.017]
[0.26, -0.019, 0.017]
[0.264, -0.02, 0.016]
[0.269, -0.022, 0.016]
[0.274, -0.023, 0.015]
[0.277, -0.025, 0.014]
[0.281, -0.026, 0.013]
[0.283, -0.027, 0.013]
[0.285, -0.028, 0.012]
[0.289, -0.029, 0.012]
[0.292, -0.03, 0.012]
[0.295, -0.032, 0.011]
[0.299, -0.033, 0.009]
[0.306, -0.035, 0.008]
[0.306, -0.035, 0.008]
[0.309, -0.036, 0.009]
[0.311, -0.036, 0.009]
[0.313, -0.037, 0.009]
[0.315, -0.038, 0.009]
[0.316, -0.038, 0.009]
[0.316, -0.039, 0.01]
[0.316, -0.039, 0.01]
[0.317, -0.04, 0.011]
[0.318, -0.041, 0.011]
[0.319, -0.041, 0.012]
[0.319, -0.042, 0.012]
[0.319, -0.043, 0.013]
[0.318, -0.043, 0.014]
[0.317, -0.044, 0.014]
[0.316, -0.045, 0.015]
[0.316, -0.045, 0.015]
[0.317, -0.045, 0.015]
[0.319, -0.045, 0.015]
[0.32, -0.045, 0.015]
[0.321, -0.045, 0.015]
[0.322, -0.045, 0.015]
[0.322, -0.045, 0.015]
[0.323, -0.045, 0.016]
[0.325, -0.046, 0.016]
[0.327, -0.046, 0.016]
[0.328, -0.046, 0.016]
[0.329, -0.047, 0.015]
[0.33, -0.047, 0.015]
[0.331, -0.046, 0.015]
[0.332, -0.047, 0.015]
[0.333, -0.047, 0.015]
[0.333, -0.047, 0.016]
[0.333, -0.048, 0.016]
[0.333, -0.048, 0.017]
[0.333, -0.048, 0.018]
[0.333, -0.048, 0.018]
[0.332, -0.047, 0.019]
[0.331, -0.047, 0.02]
[0.329, -0.046, 0.021]
[0.329, -0.046, 0.021]
[0.329, -0.046, 0.022]
[0.329, -0.047, 0.023]
[0.329, -0.046, 0.023]
[0.329, -0.046, 0.023]
[0.329, -0.046, 0.023]
[0.33, -0.046, 0.023]
[0.33, -0.046, 0.023]
[0.33, -0.046, 0.023]
[0.33, -0.046, 0.023]
[0.33, -0.045, 0.023]
[0.329, -0.044, 0.023]
[0.328, -0.044, 0.023]
[0.327, -0.044, 0.024]
[0.326, -0.044, 0.025]
[0.325, -0.044, 0.026]
[0.324, -0.044, 0.026]
[0.322, -0.044, 0.026]
[0.321, -0.043, 0.025]
[0.32, -0.043, 0.025]
[0.319, -0.042, 0.025]
[0.319, -0.042, 0.024]
[0.318, -0.041, 0.024]
[0.318, -0.04, 0.022]
[0.318, -0.039, 0.021]
[0.317, -0.038, 0.021]
[0.317, -0.039, 0.022]
[0.315, -0.039, 0.022]
[0.314, -0.039, 0.023]
[0.313, -0.038, 0.022]
[0.312, -0.038, 0.022]
[0.311, -0.038, 0.022]
[0.311, -0.038, 0.022]
[0.311, -0.037, 0.022]
[0.31, -0.037, 0.023]
[0.311, -0.036, 0.023]
[0.311, -0.035, 0.024]
[0.311, -0.034, 0.023]
[0.312, -0.033, 0.023]
[0.312, -0.032, 0.022]
[0.311, -0.031, 0.023]
[0.309, -0.03, 0.024]
[0.306, -0.029, 0.026]
[0.301, -0.027, 0.03]
[0.3, -0.027, 0.034]
[0.301, -0.027, 0.038]
[0.3, -0.026, 0.042]
[0.298, -0.025, 0.046]
[0.297, -0.024, 0.048]
[0.296, -0.024, 0.051]
[0.297, -0.023, 0.052]
[0.298, -0.023, 0.053]
[0.299, -0.022, 0.054]
[0.298, -0.021, 0.053]
[0.296, -0.021, 0.053]
[0.294, -0.02, 0.053]
[0.292, -0.019, 0.052]
[0.29, -0.018, 0.052]
[0.289, -0.017, 0.051]
[0.288, -0.016, 0.05]
[0.287, -0.016, 0.049]
[0.287, -0.016, 0.048]
[0.287, -0.016, 0.047]
[0.287, -0.016, 0.047]
[0.288, -0.016, 0.047]
[0.289, -0.016, 0.047]
[0.29, -0.016, 0.046]
[0.289, -0.016, 0.046]
[0.287, -0.016, 0.045]
[0.284, -0.015, 0.044]
[0.282, -0.015, 0.043]
[0.281, -0.015, 0.042]
[0.281, -0.015, 0.041]
[0.281, -0.015, 0.039]
[0.279, -0.016, 0.036]
[0.279, -0.016, 0.036]
[0.279, -0.016, 0.034]
[0.279, -0.016, 0.033]
[0.278, -0.016, 0.032]
[0.278, -0.016, 0.032]
[0.277, -0.016, 0.03]
[0.276, -0.016, 0.029]
[0.276, -0.016, 0.027]
[0.277, -0.016, 0.027]
[0.278, -0.016, 0.027]
[0.278, -0.016, 0.027]
[0.278, -0.016, 0.026]
[0.277, -0.017, 0.025]
[0.276, -0.018, 0.023]
[0.275, -0.019, 0.023]
[0.276, -0.019, 0.022]
[0.281, -0.019, 0.022]
[0.284, -0.019, 0.021]
[0.287, -0.019, 0.021]
[0.288, -0.019, 0.019]
[0.287, -0.019, 0.017]
[0.287, -0.02, 0.016]
[0.289, -0.02, 0.014]
[0.292, -0.021, 0.014]
[0.295, -0.022, 0.014]
[0.296, -0.022, 0.014]
[0.295, -0.022, 0.013]
[0.293, -0.023, 0.012]
[0.29, -0.024, 0.011]
[0.289, -0.025, 0.01]
[0.29, -0.025, 0.01]
[0.29, -0.026, 0.011]
[0.292, -0.026, 0.011]
[0.291, -0.026, 0.011]
[0.29, -0.027, 0.01]
[0.289, -0.028, 0.009]
[0.289, -0.029, 0.007]
[0.288, -0.03, 0.007]
[0.287, -0.03, 0.007]
[0.284, -0.032, 0.005]
[0.284, -0.032, 0.005]
[0.282, -0.033, 0.003]
[0.281, -0.034, -0.0]
[0.281, -0.034, -0.0]
[0.281, -0.035, -0.001]
[0.281, -0.035, 0.0]
[0.278, -0.034, 0.001]
[0.275, -0.034, 0.001]
[0.271, -0.034, 0.001]
[0.269, -0.034, -0.0]
[0.267, -0.035, -0.001]
[0.265, -0.036, -0.002]
[0.264, -0.036, -0.002]
[0.263, -0.037, -0.002]
[0.266, -0.037, -0.002]
[0.266, -0.037, -0.002]
[0.267, -0.037, -0.002]
[0.268, -0.037, -0.002]
[0.267, -0.037, -0.002]
[0.266, -0.037, -0.002]
[0.266, -0.037, -0.001]
[0.264, -0.037, 0.0]
[0.26, -0.038, 0.001]
[0.255, -0.039, 0.001]
[0.251, -0.04, 0.001]
[0.248, -0.041, -0.0]
[0.248, -0.042, -0.001]
[0.248, -0.042, -0.002]
[0.249, -0.043, -0.003]
[0.25, -0.042, -0.003]
[0.25, -0.041, -0.003]
[0.25, -0.041, -0.003]
[0.251, -0.04, -0.003]
[0.252, -0.04, -0.003]
[0.253, -0.04, -0.003]
[0.254, -0.04, -0.004]
[0.254, -0.04, -0.006]
[0.254, -0.039, -0.007]
[0.254, -0.039, -0.009]
[0.254, -0.038, -0.012]
[0.252, -0.039, -0.015]
[0.25, -0.04, -0.018]
[0.248, -0.04, -0.02]
[0.251, -0.04, -0.023]
[0.251, -0.04, -0.023]
[0.253, -0.04, -0.023]
[0.255, -0.039, -0.024]
[0.255, -0.039, -0.025]
[0.257, -0.04, -0.029]
[0.259, -0.04, -0.033]
[0.265, -0.041, -0.039]
[0.265, -0.041, -0.039]
[0.267, -0.041, -0.039]
[0.267, -0.041, -0.039]
[0.257, -0.04, -0.039]
[0.257, -0.04, -0.039]
[0.244, -0.041, -0.042]
[0.235, -0.042, -0.044]
[0.232, -0.043, -0.047]
[0.231, -0.044, -0.05]
[0.23, -0.044, -0.052]
[0.231, -0.044, -0.055]
[0.226, -0.044, -0.056]
[0.22, -0.044, -0.058]
[0.217, -0.044, -0.06]
[0.215, -0.044, -0.06]
[0.216, -0.044, -0.061]
[0.219, -0.044, -0.059]
[0.219, -0.044, -0.059]
[0.219, -0.044, -0.059]
[0.218, -0.045, -0.059]
[0.217, -0.046, -0.059]
[0.217, -0.047, -0.059]
[0.217, -0.047, -0.059]
[0.216, -0.047, -0.059]
[0.214, -0.047, -0.059]
[0.214, -0.047, -0.06]
[0.214, -0.048, -0.062]
[0.214, -0.048, -0.063]
[0.213, -0.048, -0.066]
[0.213, -0.048, -0.066]
[0.213, -0.048, -0.066]
[0.213, -0.048, -0.065]
[0.215, -0.047, -0.066]
[0.215, -0.047, -0.066]
[0.214, -0.047, -0.066]
[0.213, -0.046, -0.067]
[0.209, -0.045, -0.066]
[0.209, -0.045, -0.066]
[0.208, -0.044, -0.066]
[0.206, -0.044, -0.067]
[0.205, -0.043, -0.069]
[0.205, -0.043, -0.069]
[0.21, -0.041, -0.07]
[0.217, -0.039, -0.07]
[0.222, -0.038, -0.069]
[0.222, -0.036, -0.065]
[0.219, -0.035, -0.059]
[0.213, -0.031, -0.049]
[0.213, -0.031, -0.049]
[0.216, -0.03, -0.048]
[0.221, -0.029, -0.046]
[0.225, -0.029, -0.041]
[0.226, -0.029, -0.031]
[0.221, -0.028, -0.018]
[0.217, -0.026, -0.007]
[0.213, -0.024, 0.006]
[0.212, -0.022, 0.016]
[0.212, -0.02, 0.027]
[0.213, -0.018, 0.036]
[0.214, -0.017, 0.044]
[0.215, -0.015, 0.052]
[0.216, -0.014, 0.057]
[0.216, -0.013, 0.061]
[0.215, -0.012, 0.064]
[0.213, -0.01, 0.07]
[0.213, -0.01, 0.07]
[0.212, -0.009, 0.073]
[0.213, -0.008, 0.075]
[0.215, -0.008, 0.077]
[0.215, -0.008, 0.077]
[0.216, -0.007, 0.077]
[0.217, -0.007, 0.078]
[0.219, -0.008, 0.08]
[0.219, -0.008, 0.08]
[0.221, -0.008, 0.081]
[0.223, -0.009, 0.084]
[0.224, -0.009, 0.089]
[0.227, -0.008, 0.096]
[0.232, -0.007, 0.105]
[0.248, -0.008, 0.126]
[0.248, -0.008, 0.126]
[0.256, -0.008, 0.135]
[0.264, -0.007, 0.144]
[0.276, -0.005, 0.157]
[0.276, -0.005, 0.157]
[0.282, -0.004, 0.162]
[0.288, -0.002, 0.167]
[0.29, -0.0, 0.172]
[0.292, 0.001, 0.178]
[0.293, 0.002, 0.182]
[0.291, 0.002, 0.186]
[0.291, 0.001, 0.19]
[0.287, 0.001, 0.195]
[0.282, 0.002, 0.199]
[0.277, 0.002, 0.203]
[0.274, 0.003, 0.206]
[0.272, 0.003, 0.212]
[0.272, 0.003, 0.212]
[0.274, 0.002, 0.214]
[0.278, 0.001, 0.217]
[0.28, -0.0, 0.22]
[0.282, -0.001, 0.223]
[0.281, -0.001, 0.225]
[0.279, -0.001, 0.227]
[0.277, -0.001, 0.228]
[0.276, -0.001, 0.228]
[0.275, -0.001, 0.229]
[0.275, -0.002, 0.23]
[0.275, -0.002, 0.23]
[0.275, -0.002, 0.231]
[0.275, -0.003, 0.231]
[0.275, -0.003, 0.231]
[0.276, -0.004, 0.231]
[0.276, -0.004, 0.231]
[0.276, -0.005, 0.23]
[0.275, -0.006, 0.23]
[0.275, -0.007, 0.23]
[0.274, -0.007, 0.23]
[0.274, -0.008, 0.23]
[0.273, -0.009, 0.23]
[0.273, -0.009, 0.229]
[0.272, -0.009, 0.229]
[0.272, -0.01, 0.227]
[0.272, -0.011, 0.226]
[0.272, -0.011, 0.224]
[0.273, -0.012, 0.222]
[0.273, -0.013, 0.22]
[0.273, -0.014, 0.217]
[0.273, -0.015, 0.214]
[0.273, -0.016, 0.211]
[0.274, -0.017, 0.209]
[0.274, -0.018, 0.207]
[0.274, -0.019, 0.205]
[0.276, -0.021, 0.202]
[0.278, -0.023, 0.196]
[0.28, -0.027, 0.187]
[0.282, -0.03, 0.179]
[0.282, -0.032, 0.171]
[0.28, -0.034, 0.164]
[0.276, -0.036, 0.156]
[0.272, -0.037, 0.147]
[0.267, -0.038, 0.133]
[0.263, -0.038, 0.117]
[0.259, -0.038, 0.096]
[0.255, -0.039, 0.08]
[0.251, -0.04, 0.064]
[0.247, -0.04, 0.051]
[0.24, -0.04, 0.035]
[0.234, -0.04, 0.02]
[0.227, -0.04, 0.007]
[0.22, -0.04, -0.003]
[0.214, -0.04, -0.011]
[0.21, -0.041, -0.017]
[0.207, -0.042, -0.023]
[0.206, -0.042, -0.027]
[0.204, -0.043, -0.031]
[0.202, -0.043, -0.035]
[0.199, -0.044, -0.038]
[0.198, -0.045, -0.041]
[0.197, -0.046, -0.044]
[0.196, -0.047, -0.046]
[0.196, -0.048, -0.048]
[0.195, -0.049, -0.049]
[0.194, -0.05, -0.051]
[0.194, -0.051, -0.053]
[0.194, -0.052, -0.055]
[0.195, -0.052, -0.057]
[0.195, -0.053, -0.061]
[0.197, -0.053, -0.065]
[0.197, -0.054, -0.068]
[0.191, -0.054, -0.067]
[0.186, -0.053, -0.064]
[0.181, -0.054, -0.061]
[0.181, -0.054, -0.063]
[0.184, -0.055, -0.067]
[0.186, -0.055, -0.071]
[0.186, -0.056, -0.073]
[0.178, -0.059, -0.073]
[0.174, -0.06, -0.072]
[0.17, -0.061, -0.072]
[0.166, -0.062, -0.073]
[0.163, -0.062, -0.075]
[0.16, -0.062, -0.076]
[0.159, -0.063, -0.079]
[0.158, -0.063, -0.082]
[0.157, -0.064, -0.084]
[0.156, -0.065, -0.087]
[0.155, -0.065, -0.088]
[0.153, -0.066, -0.088]
[0.151, -0.066, -0.089]
[0.148, -0.067, -0.09]
[0.146, -0.068, -0.091]
[0.144, -0.068, -0.093]
[0.143, -0.069, -0.094]
[0.143, -0.069, -0.095]
[0.143, -0.069, -0.095]
[0.143, -0.069, -0.096]
[0.144, -0.069, -0.096]
[0.147, -0.069, -0.098]
[0.147, -0.069, -0.098]
[0.15, -0.069, -0.099]
[0.151, -0.068, -0.099]
[0.148, -0.067, -0.101]
[0.148, -0.067, -0.101]
[0.146, -0.067, -0.102]
[0.143, -0.066, -0.101]
[0.141, -0.066, -0.099]
[0.142, -0.066, -0.096]
[0.143, -0.065, -0.092]
[0.144, -0.064, -0.089]
[0.145, -0.062, -0.085]
[0.146, -0.061, -0.082]
[0.148, -0.059, -0.079]
[0.15, -0.058, -0.076]
[0.151, -0.056, -0.072]
[0.151, -0.054, -0.068]
[0.153, -0.052, -0.062]
[0.155, -0.05, -0.057]
[0.158, -0.047, -0.052]
[0.16, -0.043, -0.046]
[0.161, -0.04, -0.041]
[0.162, -0.037, -0.035]
[0.163, -0.033, -0.029]
[0.161, -0.029, -0.024]
[0.161, -0.026, -0.019]
[0.16, -0.022, -0.015]
[0.16, -0.018, -0.013]
[0.161, -0.013, -0.011]
[0.164, -0.009, -0.009]
[0.167, -0.005, -0.008]
[0.171, -0.001, -0.008]
[0.177, 0.003, -0.006]
[0.184, 0.005, -0.002]
[0.193, 0.008, 0.002]
[0.201, 0.01, 0.007]
[0.208, 0.011, 0.01]
[0.211, 0.014, 0.012]
[0.214, 0.015, 0.013]
[0.217, 0.017, 0.013]
[0.222, 0.019, 0.014]
[0.228, 0.021, 0.016]
[0.234, 0.023, 0.02]
[0.242, 0.029, 0.023]
[0.242, 0.029, 0.023]
[0.245, 0.032, 0.025]
[0.249, 0.035, 0.026]
[0.253, 0.037, 0.028]
[0.256, 0.039, 0.031]
[0.26, 0.041, 0.034]
[0.263, 0.043, 0.036]
[0.266, 0.044, 0.038]
[0.269, 0.045, 0.04]
[0.272, 0.046, 0.043]
[0.276, 0.046, 0.045]
[0.279, 0.045, 0.047]
[0.281, 0.045, 0.049]
[0.282, 0.044, 0.051]
[0.282, 0.044, 0.053]
[0.281, 0.043, 0.053]
[0.28, 0.042, 0.053]
[0.28, 0.041, 0.052]
[0.277, 0.041, 0.051]
[0.272, 0.04, 0.05]
[0.266, 0.041, 0.049]
[0.261, 0.041, 0.048]
[0.257, 0.041, 0.045]
[0.253, 0.041, 0.044]
[0.248, 0.041, 0.043]
[0.242, 0.041, 0.043]
[0.237, 0.042, 0.044]
[0.232, 0.042, 0.046]
[0.229, 0.043, 0.047]
[0.226, 0.043, 0.047]
[0.222, 0.042, 0.048]
[0.217, 0.041, 0.047]
[0.205, 0.04, 0.047]
[0.205, 0.04, 0.047]
[0.201, 0.039, 0.046]
[0.197, 0.038, 0.045]
[0.193, 0.037, 0.043]
[0.187, 0.035, 0.04]
[0.18, 0.033, 0.036]
[0.173, 0.03, 0.032]
[0.166, 0.028, 0.027]
[0.161, 0.025, 0.023]
[0.156, 0.022, 0.02]
[0.152, 0.019, 0.016]
[0.148, 0.016, 0.013]
